quiz_id,created_at,published_at,question,option_1,option_2,option_3,option_4,correct_option_id,correct_answer,explanation,key,level,category,logic_domain,logic_domain_secondary,core_reason,difficulty_tag,message_id,status,audio_text,audio_file_id
logik_209,2026-02-14T12:28:00Z,,Der Unterricht beginnt gleich. ___ wir gehen schnell in den Raum.,deshalb,aber,oder,trotzdem,0,deshalb,Die zweite Aussage ist die direkte Folge der ersten.,a1_d6_deshalb_der_unterricht_beginnt_gleich_wir_ge_209,A1,Kausalität,6,2,Die zweite Aussage ist die direkte Folge der ersten.,A1-logic,,ready,,
logik_210,2026-02-14T12:29:00Z,,"Der Akku ist leer, ___ ich suche ein Ladekabel.",oder,aber,darum,trotzdem,2,darum,Die zweite Aussage ist die direkte Folge der ersten.,a1_d6_darum_der_akku_ist_leer_ich_suche_ein_lade_210,A1,Kausalität,6,2,Die zweite Aussage ist die direkte Folge der ersten.,A1-logic,,ready,,
logik_211,2026-02-14T12:30:00Z,,Es ist schon sehr spät. ___ wir nehmen ein Taxi.,oder,trotzdem,aber,deshalb,3,deshalb,Die zweite Aussage ist die direkte Folge der ersten.,a1_d6_deshalb_es_ist_schon_sehr_spaet_wir_nehmen_e_211,A1,Kausalität,6,2,Die zweite Aussage ist die direkte Folge der ersten.,A1-logic,,ready,,
logik_212,2026-02-14T12:31:00Z,,"Heute ist Feiertag, ___ viele Geschäfte sind geschlossen.",oder,trotzdem,aber,darum,3,darum,Die zweite Aussage ist die direkte Folge der ersten.,a1_d6_darum_heute_ist_feiertag_viele_geschaefte__212,A1,Kausalität,6,2,Die zweite Aussage ist die direkte Folge der ersten.,A1-logic,,ready,,
logik_213,2026-02-14T12:32:00Z,,"Die Datei war beschädigt, ___ wir mussten sie neu exportieren.",aber,deshalb,trotzdem,oder,1,deshalb,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_deshalb_die_datei_war_beschaedigt_wir_musste_213,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_214,2026-02-14T12:33:00Z,,Mehrere Daten fehlten. ___ die Auswertung dauerte länger.,trotzdem,aber,daher,oder,2,daher,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_daher_mehrere_daten_fehlten_die_auswertung_214,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_215,2026-02-14T12:34:00Z,,"Die Nachfrage stieg plötzlich, ___ wir erhöhten die Produktion.",darum,trotzdem,aber,oder,0,darum,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_darum_die_nachfrage_stieg_ploetzlich_wir_e_215,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_216,2026-02-14T12:35:00Z,,Die Straße war gesperrt. ___ der Lieferwagen kam später an.,oder,deshalb,aber,trotzdem,1,deshalb,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_deshalb_die_strasse_war_gesperrt_der_lieferw_216,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_217,2026-02-14T12:36:00Z,,"Das Meeting wurde verschoben, ___ wir passten den Tagesplan an.",oder,trotzdem,aber,daher,3,daher,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_daher_das_meeting_wurde_verschoben_wir_pas_217,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_218,2026-02-14T12:37:00Z,,Der Kunde hat sofort bestätigt. ___ wir konnten direkt starten.,darum,trotzdem,oder,aber,0,darum,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_darum_der_kunde_hat_sofort_bestaetigt_wir__218,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_219,2026-02-14T12:38:00Z,,"Die Software war veraltet, ___ das Team installierte ein Update.",oder,aber,deshalb,trotzdem,2,deshalb,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_deshalb_die_software_war_veraltet_das_team_i_219,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_220,2026-02-14T12:39:00Z,,Der Entwurf war unklar. ___ wir präzisierten die Anforderungen.,oder,aber,daher,trotzdem,2,daher,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_daher_der_entwurf_war_unklar_wir_praezisie_220,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_221,2026-02-14T12:40:00Z,,Die Datei war beschädigt. ___ wir mussten sie neu exportieren.,deshalb,trotzdem,oder,aber,0,deshalb,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_deshalb_die_datei_war_beschaedigt_wir_musste_221,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_222,2026-02-14T12:41:00Z,,"Mehrere Daten fehlten, ___ die Auswertung dauerte länger.",daher,oder,aber,trotzdem,0,daher,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_daher_mehrere_daten_fehlten_die_auswertung_222,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_223,2026-02-14T12:42:00Z,,Die Nachfrage stieg plötzlich. ___ wir erhöhten die Produktion.,aber,oder,trotzdem,darum,3,darum,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_darum_die_nachfrage_stieg_ploetzlich_wir_e_223,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_224,2026-02-14T12:43:00Z,,"Die Straße war gesperrt, ___ der Lieferwagen kam später an.",trotzdem,aber,oder,deshalb,3,deshalb,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_deshalb_die_strasse_war_gesperrt_der_lieferw_224,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_225,2026-02-14T12:44:00Z,,Das Meeting wurde verschoben. ___ wir passten den Tagesplan an.,aber,daher,trotzdem,oder,1,daher,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_daher_das_meeting_wurde_verschoben_wir_pas_225,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_226,2026-02-14T12:45:00Z,,"Der Kunde hat sofort bestätigt, ___ wir konnten direkt starten.",darum,aber,trotzdem,oder,0,darum,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_darum_der_kunde_hat_sofort_bestaetigt_wir__226,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_227,2026-02-14T12:46:00Z,,Die Software war veraltet. ___ das Team installierte ein Update.,aber,trotzdem,deshalb,oder,2,deshalb,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_deshalb_die_software_war_veraltet_das_team_i_227,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_228,2026-02-14T12:47:00Z,,"Der Entwurf war unklar, ___ wir präzisierten die Anforderungen.",oder,aber,daher,trotzdem,2,daher,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,a2_d6_daher_der_entwurf_war_unklar_wir_praezisie_228,A2,Kausalität,6,2,Hier geht es um einen klaren Ursache-Folge-Zusammenhang.,A2-logic,,ready,,
logik_229,2026-02-14T12:48:00Z,,"Die Datengrundlage war konsistent, ___ die Prognose blieb stabil.",somit,trotzdem,oder,aber,0,somit,Nur eine Option bildet eine kausale Logikkette.,b1_d6_somit_die_datengrundlage_war_konsistent_di_229,B1,Kausalität,6,2,Nur eine Option bildet eine kausale Logikkette.,B1-logic,,ready,,
logik_230,2026-02-14T12:49:00Z,,Die Kosten wurden transparent gemacht. ___ die Entscheidung war schneller möglich.,daher,aber,trotzdem,oder,0,daher,Nur eine Option bildet eine kausale Logikkette.,b1_d6_daher_die_kosten_wurden_transparent_gemach_230,B1,Kausalität,6,2,Nur eine Option bildet eine kausale Logikkette.,B1-logic,,ready,,
logik_231,2026-02-14T12:50:00Z,,"Die Prioritäten waren eindeutig, ___ das Team arbeitete fokussierter.",somit,aber,trotzdem,oder,0,somit,Nur eine Option bildet eine kausale Logikkette.,b1_d6_somit_die_prioritaeten_waren_eindeutig_das_231,B1,Kausalität,6,2,Nur eine Option bildet eine kausale Logikkette.,B1-logic,,ready,,
logik_232,2026-02-14T12:51:00Z,,Die Risiken wurden früh erkannt. ___ wir konnten rechtzeitig gegensteuern.,daher,aber,oder,trotzdem,0,daher,Nur eine Option bildet eine kausale Logikkette.,b1_d6_daher_die_risiken_wurden_frueh_erkannt_wir_232,B1,Kausalität,6,2,Nur eine Option bildet eine kausale Logikkette.,B1-logic,,ready,,
logik_233,2026-02-14T12:52:00Z,,"Die Kommunikation lief über einen Kanal, ___ es gab weniger Missverständnisse.",somit,oder,aber,trotzdem,0,somit,Nur eine Option bildet eine kausale Logikkette.,b1_d6_somit_die_kommunikation_lief_ueber_einen_k_233,B1,Kausalität,6,2,Nur eine Option bildet eine kausale Logikkette.,B1-logic,,ready,,
logik_234,2026-02-14T12:53:00Z,,Die Anforderungen wurden präzisiert. ___ die Umsetzung verlief effizienter.,oder,trotzdem,daher,aber,2,daher,Nur eine Option bildet eine kausale Logikkette.,b1_d6_daher_die_anforderungen_wurden_praezisiert_234,B1,Kausalität,6,2,Nur eine Option bildet eine kausale Logikkette.,B1-logic,,ready,,
logik_235,2026-02-14T12:54:00Z,,Die Datengrundlage war konsistent. ___ die Prognose blieb stabil.,aber,oder,somit,trotzdem,2,somit,Nur eine Option bildet eine kausale Logikkette.,b1_d6_somit_die_datengrundlage_war_konsistent_di_235,B1,Kausalität,6,2,Nur eine Option bildet eine kausale Logikkette.,B1-logic,,ready,,
logik_236,2026-02-14T12:55:00Z,,"Die Kosten wurden transparent gemacht, ___ die Entscheidung war schneller möglich.",trotzdem,oder,daher,aber,2,daher,Nur eine Option bildet eine kausale Logikkette.,b1_d6_daher_die_kosten_wurden_transparent_gemach_236,B1,Kausalität,6,2,Nur eine Option bildet eine kausale Logikkette.,B1-logic,,ready,,
logik_237,2026-02-14T12:56:00Z,,Die Prioritäten waren eindeutig. ___ das Team arbeitete fokussierter.,somit,aber,oder,trotzdem,0,somit,Nur eine Option bildet eine kausale Logikkette.,b1_d6_somit_die_prioritaeten_waren_eindeutig_das_237,B1,Kausalität,6,2,Nur eine Option bildet eine kausale Logikkette.,B1-logic,,ready,,
logik_238,2026-02-14T12:57:00Z,,"Die Risiken wurden früh erkannt, ___ wir konnten rechtzeitig gegensteuern.",trotzdem,aber,oder,daher,3,daher,Nur eine Option bildet eine kausale Logikkette.,b1_d6_daher_die_risiken_wurden_frueh_erkannt_wir_238,B1,Kausalität,6,2,Nur eine Option bildet eine kausale Logikkette.,B1-logic,,ready,,
logik_239,2026-02-14T12:58:00Z,,Die Kommunikation lief über einen Kanal. ___ es gab weniger Missverständnisse.,trotzdem,somit,oder,aber,1,somit,Nur eine Option bildet eine kausale Logikkette.,b1_d6_somit_die_kommunikation_lief_ueber_einen_k_239,B1,Kausalität,6,2,Nur eine Option bildet eine kausale Logikkette.,B1-logic,,ready,,
logik_240,2026-02-14T12:59:00Z,,"Die Anforderungen wurden präzisiert, ___ die Umsetzung verlief effizienter.",aber,oder,daher,trotzdem,2,daher,Nur eine Option bildet eine kausale Logikkette.,b1_d6_daher_die_anforderungen_wurden_praezisiert_240,B1,Kausalität,6,2,Nur eine Option bildet eine kausale Logikkette.,B1-logic,,ready,,
logik_241,2026-02-14T13:00:00Z,,"Ich lerne jeden Abend Deutsch, ___ in Deutschland zu arbeiten.",weil,wenn,um,dass,2,um,Die Lücke beschreibt das Ziel einer Handlung.,a1_d7_um_ich_lerne_jeden_abend_deutsch_in_deu_241,A1,Absicht und Ziel,7,6,Die Lücke beschreibt das Ziel einer Handlung.,A1-logic,,ready,,
logik_242,2026-02-14T13:01:00Z,,Wir sparen Geld. ___ im Sommer zu reisen.,weil,um,obwohl,dass,1,um,Die Lücke beschreibt das Ziel einer Handlung.,a1_d7_um_wir_sparen_geld_im_sommer_zu_reisen_242,A1,Absicht und Ziel,7,6,Die Lücke beschreibt das Ziel einer Handlung.,A1-logic,,ready,,
logik_243,2026-02-14T13:02:00Z,,"Ich rufe langsam an, ___ dich besser zu verstehen.",weil,dass,um,falls,2,um,Die Lücke beschreibt das Ziel einer Handlung.,a1_d7_um_ich_rufe_langsam_an_dich_besser_zu_v_243,A1,Absicht und Ziel,7,6,Die Lücke beschreibt das Ziel einer Handlung.,A1-logic,,ready,,
logik_244,2026-02-14T13:03:00Z,,Sie geht früher schlafen. ___ morgen fit zu sein.,um,wenn,weil,dass,0,um,Die Lücke beschreibt das Ziel einer Handlung.,a1_d7_um_sie_geht_frueher_schlafen_morgen_fit_244,A1,Absicht und Ziel,7,6,Die Lücke beschreibt das Ziel einer Handlung.,A1-logic,,ready,,
logik_245,2026-02-14T13:04:00Z,,"Er trainiert regelmäßig, ___ gesund zu bleiben.",dass,um,weil,obwohl,1,um,Die Lücke beschreibt das Ziel einer Handlung.,a1_d7_um_er_trainiert_regelmaessig_gesund_zu__245,A1,Absicht und Ziel,7,6,Die Lücke beschreibt das Ziel einer Handlung.,A1-logic,,ready,,
logik_246,2026-02-14T13:05:00Z,,Ich schreibe alles auf. ___ nichts zu vergessen.,während,dass,weil,um,3,um,Die Lücke beschreibt das Ziel einer Handlung.,a1_d7_um_ich_schreibe_alles_auf_nichts_zu_ver_246,A1,Absicht und Ziel,7,6,Die Lücke beschreibt das Ziel einer Handlung.,A1-logic,,ready,,
logik_247,2026-02-14T13:06:00Z,,Ich lerne jeden Abend Deutsch. ___ in Deutschland zu arbeiten.,dass,weil,wenn,um,3,um,Die Lücke beschreibt das Ziel einer Handlung.,a1_d7_um_ich_lerne_jeden_abend_deutsch_in_deu_247,A1,Absicht und Ziel,7,6,Die Lücke beschreibt das Ziel einer Handlung.,A1-logic,,ready,,
logik_248,2026-02-14T13:07:00Z,,"Wir sparen Geld, ___ im Sommer zu reisen.",weil,dass,um,obwohl,2,um,Die Lücke beschreibt das Ziel einer Handlung.,a1_d7_um_wir_sparen_geld_im_sommer_zu_reisen_248,A1,Absicht und Ziel,7,6,Die Lücke beschreibt das Ziel einer Handlung.,A1-logic,,ready,,
logik_249,2026-02-14T13:08:00Z,,Ich rufe langsam an. ___ dich besser zu verstehen.,dass,falls,um,weil,2,um,Die Lücke beschreibt das Ziel einer Handlung.,a1_d7_um_ich_rufe_langsam_an_dich_besser_zu_v_249,A1,Absicht und Ziel,7,6,Die Lücke beschreibt das Ziel einer Handlung.,A1-logic,,ready,,
logik_250,2026-02-14T13:09:00Z,,"Sie geht früher schlafen, ___ morgen fit zu sein.",weil,dass,wenn,um,3,um,Die Lücke beschreibt das Ziel einer Handlung.,a1_d7_um_sie_geht_frueher_schlafen_morgen_fit_250,A1,Absicht und Ziel,7,6,Die Lücke beschreibt das Ziel einer Handlung.,A1-logic,,ready,,
logik_251,2026-02-14T13:10:00Z,,Er trainiert regelmäßig. ___ gesund zu bleiben.,weil,um,dass,obwohl,1,um,Die Lücke beschreibt das Ziel einer Handlung.,a1_d7_um_er_trainiert_regelmaessig_gesund_zu__251,A1,Absicht und Ziel,7,6,Die Lücke beschreibt das Ziel einer Handlung.,A1-logic,,ready,,
logik_252,2026-02-14T13:11:00Z,,"Ich schreibe alles auf, ___ nichts zu vergessen.",um,dass,weil,während,0,um,Die Lücke beschreibt das Ziel einer Handlung.,a1_d7_um_ich_schreibe_alles_auf_nichts_zu_ver_252,A1,Absicht und Ziel,7,6,Die Lücke beschreibt das Ziel einer Handlung.,A1-logic,,ready,,
logik_253,2026-02-14T13:12:00Z,,"Ich spreche langsam, ___ alle im Kurs mich verstehen",damit,weil,um,obwohl,0,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_ich_spreche_langsam_alle_im_kurs_mic_253,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_254,2026-02-14T13:13:00Z,,Wir dokumentieren jeden Schritt. ___ später niemand etwas vergisst.,weil,damit,um,während,1,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_wir_dokumentieren_jeden_schritt_spae_254,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_255,2026-02-14T13:14:00Z,,"Sie schaltet Benachrichtigungen aus, ___ sie konzentriert arbeiten kann",obwohl,weil,um,damit,3,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_sie_schaltet_benachrichtigungen_aus__255,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_256,2026-02-14T13:15:00Z,,Ich sende die Agenda früh. ___ alle vorbereitet ins Meeting kommen.,weil,damit,um,falls,1,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_ich_sende_die_agenda_frueh_alle_vorb_256,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_257,2026-02-14T13:16:00Z,,"Wir testen die App intensiv, ___ Nutzer später weniger Fehler sehen",um,weil,damit,obwohl,2,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_wir_testen_die_app_intensiv_nutzer_s_257,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_258,2026-02-14T13:17:00Z,,Er erklärt den Ablauf zweimal. ___ das Team sicher arbeiten kann.,weil,wenn,um,damit,3,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_er_erklaert_den_ablauf_zweimal_das_t_258,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_259,2026-02-14T13:18:00Z,,"Ich sichere die Daten täglich, ___ kein Verlust entsteht",damit,obwohl,weil,um,0,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_ich_sichere_die_daten_taeglich_kein__259,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_260,2026-02-14T13:19:00Z,,Wir reservieren früh. ___ wir am Abend sicher einen Tisch bekommen.,weil,um,damit,falls,2,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_wir_reservieren_frueh_wir_am_abend_s_260,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_261,2026-02-14T13:20:00Z,,Ich spreche langsam. ___ alle im Kurs mich verstehen,damit,weil,um,obwohl,0,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_ich_spreche_langsam_alle_im_kurs_mic_261,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_262,2026-02-14T13:21:00Z,,"Wir dokumentieren jeden Schritt, ___ später niemand etwas vergisst.",weil,während,damit,um,2,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_wir_dokumentieren_jeden_schritt_spae_262,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_263,2026-02-14T13:22:00Z,,Sie schaltet Benachrichtigungen aus. ___ sie konzentriert arbeiten kann,obwohl,damit,um,weil,1,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_sie_schaltet_benachrichtigungen_aus__263,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_264,2026-02-14T13:23:00Z,,"Ich sende die Agenda früh, ___ alle vorbereitet ins Meeting kommen.",weil,falls,damit,um,2,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_ich_sende_die_agenda_frueh_alle_vorb_264,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_265,2026-02-14T13:24:00Z,,Wir testen die App intensiv. ___ Nutzer später weniger Fehler sehen,weil,damit,um,obwohl,1,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_wir_testen_die_app_intensiv_nutzer_s_265,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_266,2026-02-14T13:25:00Z,,"Er erklärt den Ablauf zweimal, ___ das Team sicher arbeiten kann.",weil,wenn,um,damit,3,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_er_erklaert_den_ablauf_zweimal_das_t_266,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_267,2026-02-14T13:26:00Z,,Ich sichere die Daten täglich. ___ kein Verlust entsteht,damit,weil,um,obwohl,0,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_ich_sichere_die_daten_taeglich_kein__267,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_268,2026-02-14T13:27:00Z,,"Wir reservieren früh, ___ wir am Abend sicher einen Tisch bekommen.",falls,weil,damit,um,2,damit,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,a2_d7_damit_wir_reservieren_frueh_wir_am_abend_s_268,A2,Absicht und Ziel,7,6,Gesucht ist die sprachliche Markierung von Absicht/Ziel.,A2-logic,,ready,,
logik_269,2026-02-14T13:28:00Z,,"Wir definieren klare Kennzahlen, ___ den Fortschritt transparent zu machen.",um,weil,obwohl,dass,0,um,Die Option muss die Absicht der Handlung ausdrücken.,b1_d7_um_wir_definieren_klare_kennzahlen_den__269,B1,Absicht und Ziel,7,6,Die Option muss die Absicht der Handlung ausdrücken.,B1-logic,,ready,,
logik_270,2026-02-14T13:29:00Z,,Die Leitung informiert frühzeitig. ___ alle Teams rechtzeitig planen können.,damit,weil,um,obwohl,0,damit,Die Option muss die Absicht der Handlung ausdrücken.,b1_d7_damit_die_leitung_informiert_fruehzeitig_a_270,B1,Absicht und Ziel,7,6,Die Option muss die Absicht der Handlung ausdrücken.,B1-logic,,ready,,
logik_271,2026-02-14T13:30:00Z,,"Ich formuliere die Ziele präzise, ___ Missverständnisse im Projekt zu vermeiden.",weil,dass,um,wenn,2,um,Die Option muss die Absicht der Handlung ausdrücken.,b1_d7_um_ich_formuliere_die_ziele_praezise_mi_271,B1,Absicht und Ziel,7,6,Die Option muss die Absicht der Handlung ausdrücken.,B1-logic,,ready,,
logik_272,2026-02-14T13:31:00Z,,Wir verteilen Rollen klar. ___ die Verantwortung nachvollziehbar bleibt.,damit,weil,obwohl,um,0,damit,Die Option muss die Absicht der Handlung ausdrücken.,b1_d7_damit_wir_verteilen_rollen_klar_die_verant_272,B1,Absicht und Ziel,7,6,Die Option muss die Absicht der Handlung ausdrücken.,B1-logic,,ready,,
logik_273,2026-02-14T13:32:00Z,,"Das Team übt den Pitch mehrfach, ___ im Termin souverän aufzutreten.",weil,falls,um,dass,2,um,Die Option muss die Absicht der Handlung ausdrücken.,b1_d7_um_das_team_uebt_den_pitch_mehrfach_im__273,B1,Absicht und Ziel,7,6,Die Option muss die Absicht der Handlung ausdrücken.,B1-logic,,ready,,
logik_274,2026-02-14T13:33:00Z,,Wir halten Rückfragen offen. ___ kritische Punkte früh sichtbar werden.,um,damit,während,weil,1,damit,Die Option muss die Absicht der Handlung ausdrücken.,b1_d7_damit_wir_halten_rueckfragen_offen_kritisc_274,B1,Absicht und Ziel,7,6,Die Option muss die Absicht der Handlung ausdrücken.,B1-logic,,ready,,
logik_275,2026-02-14T13:34:00Z,,Wir definieren klare Kennzahlen. ___ den Fortschritt transparent zu machen.,weil,um,obwohl,dass,1,um,Die Option muss die Absicht der Handlung ausdrücken.,b1_d7_um_wir_definieren_klare_kennzahlen_den__275,B1,Absicht und Ziel,7,6,Die Option muss die Absicht der Handlung ausdrücken.,B1-logic,,ready,,
logik_276,2026-02-14T13:35:00Z,,"Die Leitung informiert frühzeitig, ___ alle Teams rechtzeitig planen können.",damit,obwohl,um,weil,0,damit,Die Option muss die Absicht der Handlung ausdrücken.,b1_d7_damit_die_leitung_informiert_fruehzeitig_a_276,B1,Absicht und Ziel,7,6,Die Option muss die Absicht der Handlung ausdrücken.,B1-logic,,ready,,
logik_277,2026-02-14T13:36:00Z,,Ich formuliere die Ziele präzise. ___ Missverständnisse im Projekt zu vermeiden.,wenn,weil,um,dass,2,um,Die Option muss die Absicht der Handlung ausdrücken.,b1_d7_um_ich_formuliere_die_ziele_praezise_mi_277,B1,Absicht und Ziel,7,6,Die Option muss die Absicht der Handlung ausdrücken.,B1-logic,,ready,,
logik_278,2026-02-14T13:37:00Z,,"Wir verteilen Rollen klar, ___ die Verantwortung nachvollziehbar bleibt.",obwohl,weil,damit,um,2,damit,Die Option muss die Absicht der Handlung ausdrücken.,b1_d7_damit_wir_verteilen_rollen_klar_die_verant_278,B1,Absicht und Ziel,7,6,Die Option muss die Absicht der Handlung ausdrücken.,B1-logic,,ready,,
logik_279,2026-02-14T13:38:00Z,,Das Team übt den Pitch mehrfach. ___ im Termin souverän aufzutreten.,um,falls,weil,dass,0,um,Die Option muss die Absicht der Handlung ausdrücken.,b1_d7_um_das_team_uebt_den_pitch_mehrfach_im__279,B1,Absicht und Ziel,7,6,Die Option muss die Absicht der Handlung ausdrücken.,B1-logic,,ready,,
logik_280,2026-02-14T13:39:00Z,,"Wir halten Rückfragen offen, ___ kritische Punkte früh sichtbar werden.",weil,damit,um,während,1,damit,Die Option muss die Absicht der Handlung ausdrücken.,b1_d7_damit_wir_halten_rueckfragen_offen_kritisc_280,B1,Absicht und Ziel,7,6,Die Option muss die Absicht der Handlung ausdrücken.,B1-logic,,ready,,
logik_281,2026-02-14T13:40:00Z,,"Zuerst frühstücke ich, ___ ich gehe zur Arbeit.",dann,deshalb,trotzdem,aber,0,dann,Die Handlung folgt zeitlich auf die erste Aktion.,a1_d8_dann_zuerst_fruehstuecke_ich_ich_gehe_zur_281,A1,Zeitlogik,8,5,Die Handlung folgt zeitlich auf die erste Aktion.,A1-logic,,ready,,
logik_282,2026-02-14T13:41:00Z,,Ich mache meine Hausaufgaben. ___ ich spiele Fußball.,dann,deshalb,aber,trotzdem,0,dann,Die Handlung folgt zeitlich auf die erste Aktion.,a1_d8_dann_ich_mache_meine_hausaufgaben_ich_spi_282,A1,Zeitlogik,8,5,Die Handlung folgt zeitlich auf die erste Aktion.,A1-logic,,ready,,
logik_283,2026-02-14T13:42:00Z,,"Wir kochen, ___ wir essen.",deshalb,trotzdem,aber,dann,3,dann,Die Handlung folgt zeitlich auf die erste Aktion.,a1_d8_dann_wir_kochen_wir_essen_283,A1,Zeitlogik,8,5,Die Handlung folgt zeitlich auf die erste Aktion.,A1-logic,,ready,,
